"locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order_","family","genus","scientificNameAuthorship","FID"
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",145819,"Gelidiopsis intricata","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Gelidiopsis","(C.Agardh) Vickers, 1905",386
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",221169,"Avrainvillea lacerata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","Harvey ex J.Agardh, 1887",387
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",211541,"Udotea glaucescens","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Harvey ex J.Agardh, 1887",388
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",211480,"Caulerpa urvilleana","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Montagne, 1845",389
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",211534,"Udotea orientalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","A.Gepp & E.S.Gepp, 1911",390
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",165705,"Stylissa carteri","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Dendy, 1889)",391
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",145017,"Microdictyon umbilicatum","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Anadyomenaceae","Microdictyon","(Velley) Zanardini, 1862",392
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",131912,"Ulosa sp.","Animalia","Porifera","Demospongiae","Poecilosclerida","Esperiopsidae","Ulosa","de Laubenfels, 1936",393
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",371601,"Martensia fragilis","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Martensia","Harvey, 1854",394
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",375791,"Dictyota canaliculata","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","O.De Clerck & E.Coppejans, 1997",395
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",144472,"Caulerpa racemosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1873",396
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",132326,"Dysidea cf. pallescens","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","(Schmidt, 1862)",397
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",165651,"Acanthella cavernosa","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Acanthella","Dendy, 1922",398
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",374516,"Caulerpa opposita","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Coppejans & Meinesz, 1988",399
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",214375,"Microdictyon okamurae","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Anadyomenaceae","Microdictyon","Setchell, 1925",400
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",375077,"Caulerpa bikinensis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","W.R.Taylor, 1950",401
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",1,"Dactylia delicata","Animalia","Porifera","Demospongiae","Haplosclerida","Callyspongiidae","Dactylia",,402
"Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island",-16.1127,179.187733,"WGS84",30,"POINT (179.187733 -16.1127)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",403
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",145123,"Jania adhaerens","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Jania","J.V.Lamouroux, 1816",404
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",375092,"Lithophyllum flavescens","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Lithophyllum","Keats, 1997",405
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",145017,"Microdictyon umbilicatum","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Anadyomenaceae","Microdictyon","(Velley) Zanardini, 1862",406
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",169999,"Stelletta splendens","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Stelletta","Tanita, 1965",407
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",241215,"Halimeda lacunalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","W.R.Taylor, 1950",408
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",169886,"Rhabdastrella globostellata","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Rhabdastrella","(Carter, 1883)",409
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",372311,"Rhipiliella verticillata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Rhipiliella","Kraft, 1986",410
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144712,"Wrangelia argus","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Wrangelia","(Montagne) Montagne, 1856",411
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",214424,"Tydemania expeditionis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Tydemania","Weber-van Bosse, 1901",412
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144487,"Rhipilia tenaculosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.Gepp & E.S.Gepp, 1911",413
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211541,"Udotea glaucescens","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Harvey ex J.Agardh, 1887",414
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",496319,"Laurencia dotyi","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Saito, 1969",415
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",371818,"Cladophora ohkuboana","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Holmes, 1896",416
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",144456,"Bryopsis pennata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","J.V.Lamouroux, 1809",417
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144714,"Dasya baillouviana","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","(S.G.Gmelin) Montagne, 1841",418
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",372140,"Amphiroa valonioides","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","Yendo, 1902",419
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",533713,"Chondria bullata","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","N'Yeurt & Payri, 2009",420
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",132326,"Dysidea cf. pallescens","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","(Schmidt, 1862)",421
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",221159,"Caulerpella ambigua","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpella","(Okamura) Prud'homme van Reine & Lokhorst, 1992",422
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",371835,"Caulerpa nummularia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Harvey ex J.Agardh, 1873",423
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",498205,"Drouetia coalescens","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Drouetia","(Farlow) G.De Toni, 1938",424
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",169698,"Pseudoceratina sp.","Animalia","Porifera","Demospongiae","Verongida","Pseudoceratinidae","Pseudoceratina","Carter, 1885",425
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",214424,"Tydemania expeditionis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Tydemania","Weber-van Bosse, 1901",426
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",372333,"Acanthophora pacifica","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Acanthophora","(Setchell) Kraft, 1979",427
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",373800,"Antithamnionella breviramosa","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Antithamnionella","(E.Y.Dawson) Wollaston, 1970",428
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",145806,"Champia vieillardii","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Champiaceae","Champia","Kützing, 1866",429
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",145884,"Valonia utricularis","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","(Roth) C.Agardh, 1823",430
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",371498,"Griffithsia heteromorpha","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Griffithsia","Kützing, 1863",431
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",613660,"Rhipilia penicilloides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.D.R.N'Yeurt & D.W.Keats, 1997",432
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",169050,"Crella (Grayella) papillosa","Animalia","Porifera","Demospongiae","Poecilosclerida","Crellidae","Crella","(Schmidt, 1870)",433
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",145819,"Gelidiopsis intricata","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Gelidiopsis","(C.Agardh) Vickers, 1905",434
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",214306,"Dictyopteris repens","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyopteris","(Okamura) Børgesen, 1924",435
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",145884,"Valonia utricularis","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","(Roth) C.Agardh, 1823",436
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",103483,"Ascidia","Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Linnaeus, 1767",437
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211595,"Actinotrichia fragilis","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Actinotrichia","(Forsskål) Børgesen, 1932",438
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",439
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",440
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",371241,"Halymenia porphyraeformis","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Halymenia","Parkinson, 1980",441
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",132022,"Chondrosia sp.","Animalia","Porifera","Demospongiae","Chondrosida","Chondrosiidae","Chondrosia","Nardo, 1847",442
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",371835,"Caulerpa nummularia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Harvey ex J.Agardh, 1873",443
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",132309,"Darwinella cf. intermedia","Animalia","Porifera","Demospongiae","Dendroceratida","Darwinellidae","Darwinella","Topsent, 1893",444
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",165705,"Stylissa carteri","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Dendy, 1889)",445
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",132326,"Dysidea cf. pallescens","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","(Schmidt, 1862)",446
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",499002,"Laurencia pygmaea","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Weber-van Bosse, 1913",447
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",375653,"Dasya roslyniae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","A.J.K.Millar & Chidgey, 1996",448
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",371639,"Chondria simpliciuscula","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","Weber-van Bosse, 1913",449
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",144487,"Rhipilia tenaculosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.Gepp & E.S.Gepp, 1911",450
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",131707,"Pericharax sp.","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Pericharax","Poléjaeff, 1883",451
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211534,"Udotea orientalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","A.Gepp & E.S.Gepp, 1911",452
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",214434,"Corynocystis prostrata","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Corynocystaceae","Corynocystis","Kraft, 1999",453
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",131707,"Pericharax sp.","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Pericharax","Poléjaeff, 1883",454
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",372140,"Amphiroa valonioides","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","Yendo, 1902",455
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211489,"Caulerpa microphysa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Weber-van Bosse) Feldmann, 1955",456
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",211595,"Actinotrichia fragilis","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Actinotrichia","(Forsskål) Børgesen, 1932",457
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",132286,"Leucetta solida","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Leucetta","(Schmidt, 1862)",458
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",214309,"Lobophora papenfussii","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Lobophora","(W.R.Taylor) Farghaly, 1980",459
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",613660,"Rhipilia penicilloides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.D.R.N'Yeurt & D.W.Keats, 1997",460
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",204514,"Rhipidosiphon sp.","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Rhipidosiphon","Montagne, 1842",461
"Bud reef' Lagoon pinnacle across from Yavu Island",-16.4928,179.7494,"WGS84",30,"POINT (179.7494 -16.4928)",132286,"Leucetta solida","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Leucetta","(Schmidt, 1862)",462
